dwpf,relh,drct,sknt,alti,mslp,vsby,temp_c
29.0,22.26,290.0,3.0,30.07,1016.8,10.0,20.555555555555557
38.0,29.83,290.0,3.0,29.91,1011.6,10.0,21.666666666666668
39.0,29.1,300.0,4.0,29.94,1012.4,10.0,22.77777777777778
36.0,26.76,250.0,7.0,29.81,1008.2,10.0,22.22222222222222
16.0,12.5,20.0,5.0,30.06,1016.4,10.0,21.11111111111111
17.0,14.55,20.0,5.0,30.08,1017.2,10.0,19.444444444444443
25.0,18.9,190.0,5.0,29.86,1010.2,10.0,20.555555555555557
11.0,10.33,20.0,9.0,30.03,1015.5,10.0,20.555555555555557
14.0,12.74,0.0,4.0,30.01,1015.1,10.0,19.444444444444443
12.0,12.04,0.0,4.0,30.04,1016.3,10.0,18.88888888888889
22.0,15.54,0.0,4.0,30.05,1016.7,10.0,21.666666666666668
17.0,13.1,140.0,4.0,30.12,1018.5,10.0,21.11111111111111
16.0,12.05,140.0,4.0,30.05,1016.3,10.0,21.666666666666668
18.0,14.04,180.0,3.0,30.04,1015.9,10.0,20.555555555555557
20.0,15.29,0.0,3.0,29.97,1013.9,10.0,20.555555555555557
22.0,18.48,0.0,3.0,29.92,1012.2,10.0,18.88888888888889
10.0,12.67,290.0,8.0,29.85,1010.0,10.0,16.666666666666668
7.0,13.21,290.0,10.0,29.88,1011.3,10.0,13.88888888888889
-11.0,8.45,230.0,5.0,30.32,1026.7,10.0,7.777777777777778
1.0,12.08,240.0,3.0,30.18,1021.8,10.0,11.11111111111111
13.0,16.05,240.0,3.0,29.96,1013.8,10.0,15.0
17.0,14.55,190.0,3.0,30.1,1018.5,10.0,19.444444444444443
19.0,14.71,190.0,3.0,30.01,1015.2,10.0,20.555555555555557
21.0,16.61,240.0,12.0,29.76,1006.4,10.0,20.0
-2.0,6.57,10.0,4.0,30.05,1016.4,10.0,18.333333333333332
-1.0,7.14,350.0,5.0,30.03,1015.9,10.0,17.77777777777778
5.0,7.16,350.0,5.0,30.15,1020.0,10.0,22.22222222222222
5.0,6.05,350.0,5.0,30.19,1021.1,10.0,25.0
7.0,6.62,0.0,3.0,30.05,1016.4,10.0,25.0
8.0,6.95,250.0,4.0,30.08,1017.4,10.0,25.0
14.0,9.38,180.0,4.0,30.01,1014.7,10.0,24.444444444444443
23.0,14.23,250.0,3.0,29.97,1013.7,10.0,23.88888888888889
39.0,32.29,250.0,3.0,29.89,1011.0,10.0,21.11111111111111
38.0,33.12,0.0,3.0,29.96,1013.1,10.0,20.0
40.0,34.48,220.0,19.0,29.83,1008.7,9.0,20.555555555555557
33.0,44.95,260.0,8.0,29.97,1014.0,10.0,12.222222222222221
28.0,29.38,260.0,8.0,29.91,1012.0,10.0,15.555555555555555
29.0,27.53,320.0,3.0,29.96,1013.7,10.0,17.22222222222222
32.0,31.17,320.0,3.0,29.96,1013.5,10.0,17.22222222222222
31.0,30.8,190.0,5.0,30.09,1018.1,10.0,16.666666666666668
29.0,27.53,190.0,5.0,29.94,1013.0,10.0,17.22222222222222
22.0,19.8,210.0,10.0,29.68,1003.9,10.0,17.77777777777778
28.0,26.53,130.0,3.0,29.64,1002.4,10.0,17.22222222222222
27.0,22.1,0.0,4.0,30.12,1019.2,10.0,19.444444444444443
30.0,19.72,0.0,4.0,30.04,1016.2,10.0,23.333333333333332
31.0,19.15,250.0,7.0,30.07,1016.9,10.0,24.444444444444443
32.0,20.0,230.0,5.0,29.98,1013.8,10.0,24.444444444444443
20.0,10.96,10.0,5.0,30.04,1015.7,10.0,26.11111111111111
6.0,6.36,20.0,13.0,30.08,1017.1,10.0,25.0
21.0,12.7,230.0,6.0,29.82,1008.4,10.0,24.444444444444443
20.0,12.96,230.0,6.0,29.78,1007.1,10.0,23.333333333333332
19.0,14.26,30.0,5.0,29.99,1014.3,10.0,21.11111111111111
20.0,10.96,270.0,7.0,30.16,1020.1,10.0,26.11111111111111
16.0,7.36,230.0,4.0,30.03,1015.0,10.0,30.0
15.0,7.55,230.0,4.0,30.0,1014.1,10.0,28.88888888888889
16.0,8.37,250.0,4.0,29.92,1011.6,10.0,27.77777777777778
26.0,12.46,240.0,6.0,30.02,1014.8,10.0,28.333333333333332
27.0,13.32,270.0,6.0,30.0,1014.3,10.0,27.77777777777778
32.0,15.88,260.0,3.0,29.94,1011.9,10.0,28.333333333333332
34.0,15.59,260.0,3.0,29.93,1011.7,10.0,30.0
34.0,15.59,230.0,6.0,29.93,1011.4,10.0,30.0
33.0,16.59,250.0,7.0,29.93,1011.4,10.0,28.333333333333332
32.0,17.45,0.0,5.0,29.94,1012.1,10.0,26.666666666666668
11.0,8.2,0.0,5.0,29.82,1008.2,10.0,24.444444444444443
14.0,10.03,0.0,5.0,29.78,1006.9,10.0,23.333333333333332
28.0,26.53,210.0,8.0,30.03,1015.9,10.0,17.22222222222222
20.0,14.29,0.0,4.0,29.84,1009.3,10.0,21.666666666666668
20.0,14.82,210.0,4.0,29.84,1009.5,10.0,21.11111111111111
34.0,27.29,210.0,9.0,29.9,1011.1,10.0,20.555555555555557
38.0,28.94,220.0,9.0,29.83,1008.7,10.0,22.22222222222222
34.0,23.85,220.0,9.0,29.87,1009.8,10.0,22.77777777777778
34.0,20.89,260.0,7.0,29.84,1008.8,10.0,25.0
28.0,13.92,180.0,4.0,29.92,1011.5,10.0,27.77777777777778
27.0,12.13,250.0,11.0,29.92,1011.2,10.0,29.444444444444443
31.0,11.75,0.0,4.0,29.86,1009.0,10.0,32.77777777777778
21.0,6.67,230.0,6.0,29.75,1005.0,10.0,35.55555555555556
17.0,5.82,250.0,4.0,29.74,1004.8,10.0,35.0
33.0,13.64,260.0,13.0,29.74,1004.8,10.0,31.666666666666668
30.0,15.63,240.0,13.0,29.79,1006.5,10.0,27.22222222222222
10.0,5.87,230.0,9.0,29.83,1008.0,10.0,29.444444444444443
16.0,7.85,260.0,7.0,29.82,1007.9,10.0,28.88888888888889
37.0,22.1,220.0,12.0,29.73,1004.8,10.0,26.11111111111111
29.0,16.44,240.0,11.0,29.68,1003.2,10.0,25.555555555555557
37.0,35.55,0.0,6.0,29.7,1004.2,10.0,18.333333333333332
32.0,28.01,0.0,6.0,30.18,1021.0,10.0,18.88888888888889
23.0,12.86,200.0,4.0,29.98,1013.7,10.0,25.555555555555557
24.0,12.6,0.0,4.0,29.9,1010.8,10.0,26.666666666666668
26.0,12.83,230.0,11.0,29.91,1011.2,10.0,27.77777777777778
20.0,10.96,260.0,16.0,29.89,1010.3,10.0,26.11111111111111
14.0,6.34,240.0,6.0,29.9,1010.5,10.0,31.11111111111111
22.0,7.87,0.0,6.0,29.79,1006.6,10.0,33.333333333333336
32.0,11.54,250.0,12.0,29.77,1005.5,10.0,33.888888888888886
32.0,11.93,260.0,9.0,29.73,1004.3,10.0,33.333333333333336
33.0,14.53,260.0,12.0,29.7,1003.6,10.0,30.555555555555557
33.0,14.53,240.0,8.0,29.85,1008.5,10.0,30.555555555555557
31.0,12.94,240.0,7.0,29.85,1008.4,10.0,31.11111111111111
21.0,9.14,250.0,9.0,29.81,1007.3,10.0,30.0
24.0,11.08,240.0,7.0,29.76,1005.7,10.0,28.88888888888889
38.0,20.12,230.0,11.0,29.74,1004.8,10.0,28.333333333333332
33.0,16.02,230.0,8.0,29.83,1008.0,10.0,28.88888888888889
3.0,4.12,270.0,15.0,29.72,1004.0,10.0,30.0
16.0,7.36,280.0,7.0,29.93,1011.5,10.0,30.0
22.0,8.62,270.0,7.0,29.88,1009.6,10.0,31.666666666666668
21.0,8.58,240.0,7.0,29.86,1009.1,10.0,31.11111111111111
26.0,11.29,270.0,7.0,29.72,1004.1,10.0,30.0
1.0,4.86,0.0,5.0,29.95,1012.6,10.0,25.555555555555557
0.0,3.94,0.0,5.0,30.09,1017.2,10.0,28.333333333333332
12.0,5.62,70.0,7.0,30.0,1013.4,10.0,31.666666666666668
9.0,4.21,0.0,3.0,29.94,1011.6,10.0,34.44444444444444
11.0,4.3,270.0,8.0,29.9,1009.9,10.0,35.55555555555556
19.0,6.13,250.0,9.0,29.82,1007.4,10.0,35.55555555555556
18.0,6.05,230.0,7.0,29.78,1005.9,10.0,35.0
16.0,5.74,230.0,5.0,29.73,1004.1,10.0,34.44444444444444
32.0,13.52,240.0,11.0,29.66,1001.8,10.0,31.11111111111111
21.0,13.57,250.0,13.0,29.67,1003.0,10.0,23.333333333333332
30.0,14.66,200.0,11.0,29.86,1009.5,10.0,28.333333333333332
34.0,12.92,210.0,8.0,29.95,1011.7,10.0,33.333333333333336
25.0,7.66,150.0,8.0,29.79,1006.2,10.0,36.111111111111114
24.0,7.58,230.0,7.0,29.74,1004.6,10.0,35.55555555555556
27.0,10.34,260.0,10.0,29.71,1003.7,10.0,32.22222222222222
24.0,10.4,270.0,9.0,29.79,1006.6,10.0,30.0
29.0,15.41,260.0,7.0,29.8,1007.1,10.0,26.666666666666668
40.0,26.4,270.0,12.0,29.8,1007.2,10.0,25.0
33.0,20.89,230.0,9.0,29.81,1007.7,10.0,24.444444444444443
37.0,18.22,250.0,10.0,29.88,1009.8,10.0,29.444444444444443
32.0,13.06,180.0,7.0,29.84,1008.1,10.0,31.666666666666668
31.0,12.16,260.0,8.0,29.77,1005.6,10.0,32.22222222222222
29.0,11.21,0.0,3.0,29.74,1004.6,10.0,32.22222222222222
29.0,12.28,250.0,11.0,29.71,1003.9,10.0,30.555555555555557
22.0,7.61,290.0,5.0,29.88,1009.4,10.0,33.888888888888886
26.0,8.24,240.0,13.0,29.79,1006.2,10.0,35.55555555555556
32.0,10.5,250.0,9.0,29.79,1006.1,10.0,35.55555555555556
37.0,12.49,240.0,18.0,29.6,999.5,10.0,36.111111111111114
37.0,12.84,260.0,9.0,29.55,998.0,10.0,35.55555555555556
33.0,17.08,270.0,8.0,29.59,999.7,10.0,27.77777777777778
26.0,8.8,0.0,6.0,29.96,1012.3,10.0,34.44444444444444
24.0,8.62,290.0,3.0,29.9,1010.2,10.0,33.333333333333336
7.0,4.21,260.0,10.0,29.84,1008.2,10.0,32.77777777777778
10.0,4.54,270.0,5.0,29.81,1007.2,10.0,33.888888888888886
14.0,4.64,270.0,5.0,29.91,1010.4,10.0,36.666666666666664
22.0,5.98,250.0,8.0,29.89,1009.4,10.0,38.333333333333336
22.0,5.98,210.0,5.0,29.85,1008.1,10.0,38.333333333333336
23.0,8.24,210.0,5.0,29.81,1006.9,10.0,33.333333333333336
23.0,7.75,0.0,3.0,29.77,1005.8,10.0,34.44444444444444
23.0,7.75,340.0,7.0,29.83,1007.7,10.0,34.44444444444444
29.0,9.02,340.0,7.0,29.78,1005.7,10.0,36.111111111111114
31.0,10.05,250.0,6.0,29.75,1004.6,10.0,35.55555555555556
23.0,6.82,250.0,6.0,29.75,1004.7,10.0,36.666666666666664
26.0,7.75,290.0,8.0,29.75,1004.7,10.0,36.666666666666664
27.0,6.95,290.0,7.0,29.83,1007.4,10.0,39.44444444444444
35.0,9.34,260.0,10.0,29.69,1002.6,10.0,40.0
33.0,8.63,280.0,5.0,29.68,1001.9,10.0,40.0
33.0,9.46,250.0,8.0,29.64,1000.5,10.0,38.333333333333336
27.0,7.37,280.0,10.0,29.77,1005.2,10.0,38.333333333333336
25.0,7.21,240.0,11.0,29.72,1003.6,10.0,37.22222222222222
23.0,6.64,260.0,7.0,29.67,1001.7,10.0,37.22222222222222
27.0,6.35,220.0,8.0,29.7,1002.8,10.0,41.111111111111114
31.0,6.82,0.0,4.0,29.75,1004.4,10.0,42.77777777777778
29.0,6.49,240.0,7.0,29.73,1003.8,10.0,42.22222222222222
45.0,12.95,260.0,12.0,29.78,1005.1,10.0,41.111111111111114
43.0,11.63,220.0,11.0,29.75,1004.3,10.0,41.666666666666664
28.0,6.06,250.0,11.0,29.72,1003.3,10.0,42.77777777777778
32.0,6.73,200.0,5.0,29.74,1003.7,10.0,43.888888888888886
32.0,6.94,270.0,6.0,29.7,1002.7,10.0,43.333333333333336
40.0,10.06,250.0,7.0,29.69,1002.1,10.0,42.22222222222222
54.0,18.11,200.0,6.0,29.65,1000.7,10.0,41.111111111111114
31.0,6.82,240.0,9.0,29.7,1002.6,10.0,42.77777777777778
46.0,10.98,190.0,5.0,29.7,1002.4,10.0,45.0
55.0,17.77,0.0,5.0,29.72,1003.0,10.0,42.22222222222222
55.0,18.25,300.0,8.0,29.68,1001.7,10.0,41.666666666666664
63.0,28.13,260.0,13.0,29.74,1003.9,10.0,38.888888888888886
63.0,28.13,220.0,5.0,29.75,1004.5,10.0,38.888888888888886
60.0,23.95,290.0,12.0,29.79,1005.6,7.0,40.0
56.0,19.99,0.0,4.0,29.69,1002.1,10.0,40.55555555555556
55.0,18.84,250.0,9.0,29.7,1002.6,10.0,41.111111111111114
51.0,16.73,250.0,9.0,29.68,1001.9,10.0,40.55555555555556
59.0,27.55,200.0,7.0,29.74,1004.0,10.0,36.666666666666664
56.0,24.01,310.0,5.0,29.79,1005.8,10.0,37.22222222222222
53.0,21.62,0.0,0.0,29.75,1004.5,10.0,37.22222222222222
29.0,8.49,0.0,5.0,29.75,1004.3,10.0,37.22222222222222
25.0,7.41,0.0,3.0,29.72,1003.6,10.0,36.666666666666664
29.0,7.3,240.0,6.0,29.7,1002.8,10.0,40.0
47.0,13.52,230.0,7.0,29.75,1004.1,10.0,41.666666666666664
38.0,9.56,240.0,11.0,29.7,1002.7,10.0,41.666666666666664
52.0,17.29,110.0,9.0,29.8,1005.8,10.0,40.55555555555556
57.0,19.61,270.0,7.0,29.77,1004.7,10.0,41.666666666666664
56.0,19.99,240.0,7.0,29.75,1004.2,10.0,40.55555555555556
47.0,14.33,240.0,8.0,29.7,1002.7,10.0,40.55555555555556
54.0,20.37,0.0,3.0,29.72,1003.4,10.0,38.888888888888886
59.0,24.45,240.0,10.0,29.83,1006.9,10.0,38.888888888888886
63.0,30.85,250.0,12.0,29.89,1009.3,10.0,37.22222222222222
54.0,20.37,250.0,7.0,29.77,1004.9,10.0,38.888888888888886
49.0,16.46,0.0,4.0,29.78,1005.3,10.0,39.44444444444444
51.0,15.78,220.0,8.0,29.76,1004.5,10.0,41.666666666666664
58.0,23.52,140.0,6.0,29.85,1007.6,10.0,38.888888888888886
56.0,19.46,0.0,6.0,29.77,1004.9,10.0,41.111111111111114
59.0,22.32,240.0,8.0,29.81,1006.3,10.0,40.55555555555556
59.0,23.8,0.0,4.0,29.82,1006.5,10.0,39.44444444444444
54.0,16.56,200.0,6.0,29.76,1004.4,10.0,42.77777777777778
51.0,15.37,240.0,8.0,29.73,1003.5,10.0,42.22222222222222
53.0,16.97,200.0,7.0,29.71,1002.9,10.0,41.666666666666664
49.0,14.56,310.0,7.0,29.79,1005.4,10.0,41.666666666666664
49.0,15.44,260.0,6.0,29.77,1005.1,10.0,40.55555555555556
52.0,17.29,250.0,7.0,29.83,1007.0,10.0,40.55555555555556
55.0,19.98,230.0,10.0,29.77,1005.0,10.0,40.0
42.0,13.48,260.0,6.0,29.82,1006.7,10.0,38.333333333333336
48.0,16.35,0.0,6.0,29.78,1005.2,10.0,38.888888888888886
51.0,18.93,250.0,6.0,29.75,1004.3,10.0,38.333333333333336
63.0,31.71,240.0,8.0,29.79,1005.7,10.0,36.666666666666664
60.0,26.97,0.0,5.0,29.81,1006.3,10.0,37.77777777777778
58.0,22.89,0.0,5.0,29.79,1005.7,10.0,39.44444444444444
57.0,22.16,0.0,0.0,29.74,1003.9,10.0,39.44444444444444
53.0,19.19,220.0,8.0,29.74,1003.9,10.0,39.44444444444444
54.0,17.54,250.0,5.0,29.82,1006.7,10.0,41.666666666666664
55.0,17.77,210.0,10.0,29.82,1006.3,10.0,42.22222222222222
55.0,18.84,210.0,9.0,29.78,1005.2,10.0,41.111111111111114
51.0,17.84,240.0,6.0,29.8,1005.9,10.0,39.44444444444444
50.0,16.07,0.0,4.0,29.82,1006.6,10.0,40.55555555555556
47.0,12.76,0.0,5.0,29.81,1006.2,10.0,42.77777777777778
47.0,12.04,250.0,8.0,29.74,1003.6,10.0,43.888888888888886
46.0,11.64,250.0,8.0,29.71,1002.6,10.0,43.888888888888886
46.0,12.01,230.0,5.0,29.7,1002.4,10.0,43.333333333333336
53.0,14.73,180.0,9.0,29.79,1005.3,10.0,44.44444444444444
55.0,16.77,260.0,8.0,29.8,1005.8,10.0,43.333333333333336
51.8,15.13,40.0,14.0,29.79,1005.8,10.0,43.0
48.0,13.29,270.0,7.0,29.75,1004.3,10.0,42.77777777777778
44.0,11.44,250.0,6.0,29.71,1002.8,10.0,42.77777777777778
47.0,13.17,0.0,5.0,29.69,1002.1,10.0,42.22222222222222
46.0,13.07,230.0,7.0,29.66,1001.1,10.0,41.666666666666664
50.0,15.65,260.0,7.0,29.67,1001.6,10.0,41.111111111111114
50.0,15.65,260.0,8.0,29.72,1003.4,10.0,41.111111111111114
43.0,11.63,250.0,7.0,29.75,1004.4,10.0,41.666666666666664
45.0,12.95,250.0,5.0,29.72,1003.3,10.0,41.111111111111114
59.0,23.04,250.0,8.0,29.83,1007.1,10.0,40.0
53.0,18.0,0.0,6.0,29.85,1007.6,10.0,40.55555555555556
46.0,13.49,240.0,7.0,29.83,1006.9,10.0,41.111111111111114
41.0,11.79,240.0,5.0,29.78,1005.3,10.0,40.0
55.0,25.38,200.0,11.0,29.86,1008.4,10.0,35.55555555555556
55.0,26.23,0.0,0.0,29.78,1005.6,10.0,35.0
54.0,23.73,140.0,12.0,30.03,1014.0,10.0,36.111111111111114
52.0,24.25,160.0,7.0,29.95,1011.6,10.0,34.44444444444444
54.0,28.52,290.0,8.0,29.81,1006.9,10.0,32.77777777777778
48.0,21.52,210.0,8.0,29.8,1006.4,10.0,33.888888888888886
52.0,24.25,180.0,9.0,29.88,1009.0,10.0,34.44444444444444
49.0,22.25,310.0,4.0,29.82,1007.1,10.0,33.888888888888886
34.0,11.37,0.0,4.0,29.96,1012.0,10.0,35.55555555555556
37.0,11.76,0.0,0.0,29.94,1011.0,10.0,37.22222222222222
34.0,9.81,180.0,3.0,29.84,1007.5,10.0,38.333333333333336
32.0,8.54,220.0,7.0,29.84,1007.7,10.0,39.44444444444444
35.0,9.91,0.0,3.0,29.91,1009.9,10.0,38.888888888888886
31.0,7.91,160.0,4.0,29.93,1010.5,10.0,40.0
28.0,7.46,220.0,3.0,29.89,1009.3,10.0,38.888888888888886
34.0,10.08,220.0,3.0,29.79,1006.0,10.0,37.77777777777778
46.0,18.78,250.0,6.0,29.77,1005.1,10.0,35.0
37.0,12.08,0.0,3.0,29.88,1009.1,7.0,36.666666666666664
38.0,12.94,220.0,3.0,29.88,1009.1,10.0,36.111111111111114
44.0,15.86,0.0,4.0,29.85,1007.8,10.0,36.666666666666664
44.0,15.43,180.0,6.0,29.92,1010.2,10.0,37.22222222222222
43.0,15.73,170.0,4.0,29.85,1008.0,10.0,36.111111111111114
49.0,20.25,190.0,4.0,29.91,1009.9,10.0,35.55555555555556
51.0,21.94,180.0,7.0,29.86,1008.2,10.0,35.55555555555556
45.0,19.17,180.0,6.0,29.82,1007.0,10.0,33.888888888888886
52.0,39.05,220.0,10.0,29.79,1006.5,8.0,26.11111111111111
41.0,27.53,0.0,0.0,29.78,1006.7,10.0,25.0
29.0,19.45,0.0,5.0,29.94,1012.3,10.0,22.77777777777778
31.0,18.47,0.0,0.0,29.93,1011.7,10.0,25.0
29.0,14.96,210.0,6.0,29.89,1010.2,10.0,27.22222222222222
29.0,13.55,0.0,0.0,29.85,1008.8,10.0,28.88888888888889
33.0,14.53,220.0,7.0,29.84,1008.4,10.0,30.555555555555557
36.0,13.15,280.0,6.0,29.84,1008.1,10.0,34.44444444444444
31.0,10.05,260.0,7.0,29.83,1007.5,10.0,35.55555555555556
34.0,11.37,0.0,0.0,29.83,1007.8,10.0,35.55555555555556
31.0,9.46,0.0,3.0,29.85,1008.2,10.0,36.666666666666664
34.0,11.75,230.0,9.0,29.91,1010.3,10.0,35.0
37.0,13.72,260.0,6.0,29.93,1010.9,10.0,34.44444444444444
24.0,7.84,260.0,4.0,29.9,1010.0,10.0,35.0
30.0,10.36,180.0,5.0,29.81,1007.2,10.0,34.44444444444444
30.0,11.72,0.0,0.0,29.81,1007.3,10.0,32.22222222222222
49.0,24.49,0.0,0.0,30.01,1014.0,10.0,32.22222222222222
35.0,13.04,260.0,4.0,29.96,1012.1,10.0,33.888888888888886
28.0,9.82,260.0,4.0,29.93,1011.0,10.0,33.888888888888886
34.0,13.75,190.0,3.0,29.93,1011.3,10.0,32.22222222222222
38.0,18.23,0.0,0.0,29.92,1011.0,10.0,30.0
50.0,29.92,0.0,0.0,29.84,1008.1,10.0,29.444444444444443
31.0,19.73,0.0,0.0,29.95,1012.5,10.0,23.88888888888889
34.0,17.2,230.0,3.0,30.0,1014.1,10.0,28.333333333333332
34.0,16.14,230.0,5.0,29.97,1012.8,10.0,29.444444444444443
33.0,14.53,240.0,5.0,30.0,1013.9,10.0,30.555555555555557
29.0,11.94,220.0,3.0,29.91,1010.8,10.0,31.11111111111111
30.0,14.16,0.0,0.0,29.86,1009.2,10.0,28.88888888888889
30.0,16.68,0.0,0.0,29.85,1009.1,10.0,26.11111111111111
19.0,10.18,0.0,0.0,29.94,1012.4,10.0,26.666666666666668
33.0,18.88,170.0,11.0,29.63,1001.4,9.0,26.11111111111111
51.8,49.64,250.0,8.0,29.63,1001.4,2.5,21.999999999999996
34.0,33.75,210.0,8.0,29.97,1014.0,10.0,17.22222222222222
36.0,39.15,0.0,0.0,29.94,1013.1,10.0,16.11111111111111
34.0,34.83,0.0,4.0,30.18,1021.0,10.0,16.666666666666668
24.0,16.5,100.0,6.0,30.21,1021.9,10.0,22.22222222222222
21.9,14.54,100.0,14.0,30.15,1019.3,10.0,22.77777777777778
24.0,17.02,0.0,0.0,29.93,1012.1,10.0,21.666666666666668
30.0,20.33,160.0,5.0,29.88,1010.3,10.0,22.77777777777778
33.0,26.32,0.0,0.0,29.89,1010.9,10.0,20.555555555555557
44.0,40.45,310.0,5.0,29.88,1010.6,10.0,20.555555555555557
45.0,43.44,0.0,0.0,29.97,1013.7,10.0,20.0
47.0,42.17,0.0,0.0,30.1,1018.0,10.0,21.666666666666668
35.0,23.3,280.0,3.0,29.99,1014.1,10.0,23.88888888888889
38.0,28.94,0.0,0.0,29.93,1012.1,10.0,22.22222222222222
39.0,33.3,150.0,4.0,29.88,1010.3,10.0,20.555555555555557
46.0,42.29,230.0,6.0,29.96,1013.3,10.0,21.11111111111111
47.0,50.14,0.0,0.0,29.95,1012.9,10.0,18.88888888888889
41.0,33.61,0.0,0.0,30.14,1019.4,10.0,21.666666666666668
32.0,18.08,170.0,4.0,29.97,1013.1,10.0,26.11111111111111
37.0,27.93,0.0,0.0,29.95,1012.8,10.0,22.22222222222222
44.0,41.98,260.0,6.0,30.05,1016.4,10.0,20.0
10.0,7.12,30.0,9.0,30.24,1022.5,10.0,26.11111111111111
10.0,8.67,0.0,0.0,30.31,1025.1,10.0,22.77777777777778
24.0,15.91,0.0,0.0,30.12,1018.6,10.0,22.77777777777778
29.0,20.18,280.0,3.0,30.08,1017.4,10.0,22.22222222222222
29.0,19.45,150.0,5.0,29.84,1009.3,10.0,22.77777777777778
32.0,28.01,0.0,0.0,29.73,1005.8,10.0,18.88888888888889
36.0,43.67,150.0,4.0,29.88,1010.9,10.0,14.444444444444445
33.0,44.95,240.0,4.0,29.88,1011.2,10.0,12.222222222222221
32.0,46.28,240.0,3.0,30.08,1018.1,10.0,11.11111111111111
24.0,31.09,280.0,5.0,30.13,1019.9,10.0,12.222222222222221
10.0,16.95,0.0,0.0,30.3,1025.7,10.0,12.222222222222221
19.0,21.76,0.0,3.0,30.12,1019.6,10.0,14.444444444444445
25.0,25.07,200.0,3.0,30.04,1016.7,10.0,16.11111111111111
26.0,21.3,0.0,0.0,30.1,1018.6,10.0,19.444444444444443
21.0,16.61,70.0,6.0,30.03,1015.9,10.0,20.0
32.0,28.01,150.0,8.0,29.9,1011.4,10.0,18.88888888888889
32.0,33.42,0.0,0.0,29.87,1010.6,10.0,16.11111111111111
49.0,85.78,140.0,5.0,29.83,1009.3,10.0,11.666666666666666
39.0,52.91,290.0,3.0,30.16,1020.5,10.0,13.333333333333334
33.0,37.46,240.0,3.0,30.05,1017.1,10.0,15.0
33.0,29.25,70.0,13.0,30.0,1014.6,10.0,18.88888888888889
37.0,30.81,150.0,8.0,30.06,1016.5,10.0,20.555555555555557
40.0,45.74,0.0,0.0,30.11,1018.5,10.0,16.11111111111111
41.0,58.27,230.0,7.0,30.01,1018.5,10.0,13.0
42.0,51.34,0.0,0.0,29.91,1011.8,10.0,15.555555555555555
40.0,47.22,180.0,6.0,29.91,1012.1,10.0,15.555555555555555
38.0,48.78,0.0,0.0,29.95,1013.4,10.0,13.88888888888889
19.0,21.76,0.0,0.0,30.28,1024.8,10.0,14.444444444444445
16.0,17.65,260.0,4.0,30.31,1025.9,10.0,15.555555555555555
18.0,17.37,260.0,3.0,30.26,1023.9,10.0,17.22222222222222
23.0,23.08,0.0,0.0,30.22,1022.6,10.0,16.11111111111111
26.0,23.54,0.0,0.0,30.17,1020.8,10.0,17.77777777777778
26.0,21.3,0.0,3.0,30.15,1020.3,10.0,19.444444444444443
30.0,23.26,0.0,0.0,30.0,1015.1,10.0,20.555555555555557
31.0,20.46,0.0,0.0,29.99,1014.5,10.0,23.333333333333332
37.0,26.93,270.0,4.0,30.06,1016.6,10.0,22.77777777777778
25.0,13.09,60.0,3.0,30.2,1021.3,10.0,26.666666666666668
24.0,13.45,60.0,4.0,30.25,1022.8,10.0,25.555555555555557
30.0,20.33,0.0,0.0,30.2,1021.4,10.0,22.77777777777778
23.0,12.48,150.0,4.0,30.25,1022.9,10.0,26.11111111111111
23.0,14.23,0.0,0.0,30.11,1018.3,10.0,23.88888888888889
25.0,18.33,0.0,0.0,30.06,1016.8,10.0,21.11111111111111
26.0,19.77,0.0,0.0,29.91,1011.7,10.0,20.555555555555557
17.0,15.01,190.0,3.0,29.99,1014.7,10.0,18.88888888888889
23.0,19.34,0.0,0.0,30.17,1020.3,10.0,18.88888888888889
23.0,20.08,0.0,3.0,30.08,1017.6,10.0,18.333333333333332
30.0,28.77,0.0,0.0,29.98,1014.2,10.0,17.22222222222222
6.0,9.88,30.0,7.0,30.02,1015.6,10.0,17.77777777777778
4.0,7.29,0.0,0.0,30.15,1020.0,10.0,21.11111111111111
8.0,8.49,0.0,0.0,30.13,1019.2,10.0,21.666666666666668
22.0,20.56,0.0,0.0,30.12,1019.2,10.0,17.22222222222222
39.0,41.18,220.0,11.0,30.03,1016.0,10.0,17.22222222222222
35.0,32.87,220.0,4.0,30.2,1021.7,10.0,18.333333333333332
29.0,25.68,0.0,0.0,30.2,1021.9,10.0,18.333333333333332
25.0,20.36,140.0,4.0,30.01,1015.1,10.0,19.444444444444443
23.0,18.06,140.0,3.0,29.99,1014.8,10.0,20.0
29.0,23.98,200.0,5.0,29.81,1008.4,10.0,19.444444444444443
30.0,26.84,230.0,8.0,29.8,1008.0,10.0,18.333333333333332
24.0,24.15,140.0,3.0,29.94,1012.9,10.0,16.11111111111111
27.0,22.8,360.0,8.0,30.04,1016.2,10.0,18.88888888888889
18.0,14.57,0.0,0.0,30.14,1019.4,10.0,20.0
25.0,17.67,230.0,4.0,30.03,1015.7,10.0,21.666666666666668
28.0,21.45,0.0,0.0,30.01,1015.1,10.0,20.555555555555557
22.0,13.2,80.0,9.0,30.15,1019.4,10.0,24.444444444444443
17.0,11.05,70.0,4.0,30.14,1019.2,10.0,23.88888888888889
17.0,12.25,0.0,0.0,30.09,1017.6,10.0,22.22222222222222
25.0,17.67,0.0,4.0,30.02,1015.4,10.0,21.666666666666668
23.0,16.87,0.0,0.0,30.04,1016.0,10.0,21.11111111111111
