dwpf,relh,drct,alti,vsby,feel,temp_c
46.4,87.37,240.0,29.23,6.21,43.88,10.0
39.2,70.88,260.0,29.26,6.21,41.07,9.000000000000002
33.8,53.54,290.0,29.77,6.21,44.63,10.0
42.8,66.7,290.0,30.0,6.21,53.6,12.0
48.2,87.47,230.0,29.83,4.97,51.8,10.999999999999998
32.0,53.27,270.0,30.12,6.21,45.04,9.000000000000002
50.0,93.55,240.0,29.41,6.21,51.8,10.999999999999998
48.2,87.47,250.0,29.41,6.21,51.8,10.999999999999998
28.4,49.24,280.0,29.77,6.21,37.67,8.0
32.0,53.27,270.0,29.97,6.21,42.04,9.000000000000002
32.0,49.81,300.0,30.42,6.21,44.36,10.0
37.4,54.07,270.0,30.65,6.21,53.6,12.0
39.2,54.34,220.0,30.47,6.21,55.4,13.0
41.0,48.0,210.0,30.24,6.21,60.8,16.0
46.4,71.64,240.0,30.18,6.21,55.4,13.0
46.4,87.37,210.0,30.18,6.21,44.63,10.0
30.2,40.54,0.0,30.42,6.21,53.6,12.0
37.4,50.64,150.0,30.36,6.21,55.4,13.0
28.4,33.05,160.0,30.27,6.21,57.2,14.000000000000002
32.0,46.59,70.0,30.18,6.21,51.8,10.999999999999998
33.8,61.28,50.0,30.45,6.21,41.42,8.0
35.6,70.48,60.0,30.36,6.21,38.77,7.000000000000001
41.0,81.34,70.0,30.21,4.35,42.87,8.0
42.8,66.7,60.0,30.24,4.35,53.6,12.0
37.4,57.77,50.0,30.5,4.97,51.8,10.999999999999998
39.2,75.84,10.0,30.47,6.21,41.85,8.0
39.2,58.02,10.0,30.27,6.21,53.6,12.0
37.4,70.68,330.0,30.21,6.21,43.5,8.0
33.8,57.26,70.0,30.3,6.21,44.53,9.000000000000002
33.8,46.88,250.0,29.94,6.21,53.6,12.0
30.2,46.31,300.0,29.8,6.21,45.54,10.0
28.4,43.03,290.0,29.88,6.21,47.77,10.0
39.2,54.34,310.0,29.68,6.21,55.4,13.0
33.8,43.9,260.0,30.12,6.21,55.4,13.0
48.2,71.83,230.0,29.85,6.21,57.2,14.000000000000002
48.2,71.83,260.0,29.35,6.21,57.2,14.000000000000002
48.2,76.66,240.0,29.44,6.21,55.4,13.0
50.0,81.99,250.0,29.44,6.21,55.4,13.0
32.0,46.59,270.0,30.24,6.21,51.8,10.999999999999998
33.8,50.08,270.0,30.18,6.21,51.8,10.999999999999998
48.2,76.66,270.0,29.94,6.21,55.4,13.0
48.2,93.5,270.0,30.06,1.55,49.27,10.0
41.0,62.23,80.0,30.33,6.21,53.6,12.0
44.6,51.72,40.0,30.45,6.21,62.6,17.0
44.6,51.72,40.0,30.59,6.21,62.6,17.0
46.4,51.98,140.0,30.5,6.21,64.4,18.000000000000004
41.0,42.28,220.0,30.27,6.21,64.4,18.000000000000004
37.4,30.49,150.0,29.97,6.21,69.8,21.0
35.6,47.16,290.0,30.09,6.21,55.4,13.0
37.4,39.14,220.0,30.24,6.21,62.6,17.0
44.6,51.72,230.0,30.42,6.21,62.6,17.0
44.6,37.89,260.0,30.21,6.21,70.24,21.999999999999996
42.8,31.34,260.0,29.97,6.21,73.89,24.0
44.6,51.72,90.0,29.97,6.21,62.6,17.0
37.4,47.44,80.0,30.12,6.21,57.2,14.000000000000002
33.8,38.56,90.0,30.33,6.21,59.0,15.0
39.2,61.99,360.0,30.21,6.21,51.8,10.999999999999998
41.0,42.28,80.0,30.42,6.21,64.4,18.000000000000004
35.6,34.22,40.0,30.53,6.21,64.4,18.000000000000004
42.8,54.86,80.0,30.45,6.21,59.0,15.0
39.2,39.43,0.0,30.0,6.21,64.4,18.000000000000004
46.4,55.37,230.0,29.83,6.21,62.6,17.0
46.4,51.98,250.0,29.68,6.21,64.4,18.000000000000004
50.0,93.55,250.0,29.71,6.21,51.8,10.999999999999998
30.2,37.97,300.0,29.88,6.21,55.4,13.0
24.8,28.48,270.0,30.06,6.21,57.2,14.000000000000002
39.2,54.34,250.0,29.85,6.21,55.4,13.0
32.0,35.87,310.0,29.83,6.21,59.0,15.0
35.6,47.16,70.0,29.8,6.21,55.4,13.0
42.8,54.86,90.0,29.77,6.21,59.0,15.0
53.6,59.97,220.0,29.41,6.21,68.0,20.0
42.8,42.57,190.0,29.65,6.21,66.2,19.0
41.0,48.0,220.0,29.5,6.21,60.8,16.0
42.8,58.52,230.0,29.59,6.21,57.2,14.000000000000002
39.2,42.0,220.0,30.0,6.21,62.6,17.0
42.8,48.28,130.0,29.88,6.21,62.6,17.0
41.0,42.28,270.0,30.0,6.21,64.4,18.000000000000004
46.4,51.98,210.0,30.21,6.21,64.4,18.000000000000004
51.8,52.77,240.0,30.03,6.21,69.8,21.0
39.2,39.43,280.0,30.12,6.21,64.4,18.000000000000004
30.2,24.32,340.0,30.03,6.21,68.0,20.0
44.6,81.61,80.0,30.0,6.21,45.9,10.0
42.8,54.86,230.0,30.18,6.21,59.0,15.0
41.0,42.28,310.0,30.27,6.21,64.4,18.000000000000004
39.2,44.76,280.0,30.27,6.21,60.8,16.0
46.4,62.92,260.0,29.59,6.21,59.0,15.0
39.2,50.91,250.0,29.65,6.21,57.2,14.000000000000002
39.2,47.72,310.0,30.06,6.21,59.0,15.0
33.8,28.11,260.0,30.3,6.21,68.0,20.0
53.6,63.82,270.0,30.24,6.21,66.2,19.0
51.8,67.75,360.0,30.27,6.21,62.6,17.0
50.0,52.51,240.0,30.09,6.21,68.0,20.0
41.0,48.0,290.0,30.09,6.21,60.8,16.0
44.6,45.6,320.0,30.24,6.21,66.2,19.0
41.0,37.32,240.0,30.18,6.21,68.0,20.0
33.8,33.93,260.0,29.97,6.21,62.6,17.0
44.6,62.69,310.0,29.74,6.21,57.2,14.000000000000002
35.6,34.22,270.0,29.94,6.21,64.4,18.000000000000004
55.4,82.37,260.0,29.68,6.21,60.8,16.0
39.2,44.76,210.0,29.91,6.21,60.8,16.0
53.6,63.82,230.0,29.71,6.21,66.2,19.0
39.2,37.03,280.0,30.21,6.21,66.2,19.0
42.8,33.29,150.0,30.21,6.21,72.0,23.000000000000004
57.2,53.55,250.0,29.97,6.21,75.2,24.0
35.6,30.2,260.0,30.27,6.21,68.0,20.0
37.4,32.43,20.0,30.45,6.21,68.0,20.0
35.6,34.22,70.0,30.5,6.21,64.4,18.000000000000004
39.2,47.72,40.0,30.5,6.21,59.0,15.0
39.2,37.03,70.0,30.3,6.21,66.2,19.0
46.4,38.18,100.0,30.06,6.21,72.23,23.000000000000004
57.2,50.43,50.0,29.77,6.21,77.0,25.0
53.6,59.97,270.0,29.83,6.21,68.0,20.0
48.2,55.63,320.0,29.94,6.21,64.4,18.000000000000004
41.0,37.32,50.0,30.18,6.21,68.0,20.0
46.4,38.18,260.0,30.27,6.21,72.23,23.000000000000004
59.0,53.8,260.0,30.15,6.21,77.0,25.0
42.8,37.61,290.0,30.15,6.21,69.8,21.0
46.4,43.13,310.0,30.15,6.21,69.8,21.0
57.2,68.35,220.0,30.12,6.21,68.0,20.0
44.6,40.29,280.0,30.0,6.21,69.8,21.0
42.8,45.32,310.0,29.8,6.21,64.4,18.000000000000004
44.6,42.85,340.0,30.09,6.21,68.0,20.0
46.4,35.94,240.0,30.12,6.21,74.11,24.0
50.0,38.74,240.0,30.15,6.21,77.0,25.0
50.0,36.51,220.0,29.97,6.21,78.8,26.0
42.8,31.34,300.0,30.12,6.21,73.89,24.0
51.8,56.13,210.0,30.09,6.21,68.0,20.0
46.4,33.85,270.0,30.18,6.21,75.99,25.0
46.4,25.26,170.0,30.03,6.21,83.22,30.0
53.6,24.89,160.0,29.83,6.21,92.71,35.0
59.0,50.69,230.0,30.06,6.21,78.8,26.0
48.2,32.18,110.0,30.21,6.21,80.6,26.999999999999996
57.2,47.52,230.0,30.06,6.21,78.8,26.0
48.2,40.85,240.0,30.0,6.21,72.36,23.000000000000004
48.2,40.85,240.0,30.06,6.21,73.4,23.000000000000004
48.2,40.85,270.0,29.74,6.21,72.36,23.000000000000004
53.6,56.38,280.0,29.88,6.21,69.8,21.0
35.6,25.13,260.0,30.21,6.21,71.62,23.000000000000004
41.0,25.95,170.0,30.09,6.21,77.6,26.0
46.4,33.85,280.0,30.03,6.21,75.99,25.0
57.2,60.44,230.0,30.0,6.21,71.6,21.999999999999996
62.6,82.86,220.0,29.94,6.21,68.0,20.0
59.0,64.48,250.0,30.06,6.21,71.6,21.999999999999996
57.2,60.44,300.0,30.06,6.21,71.6,21.999999999999996
57.2,53.55,100.0,29.97,6.21,75.2,24.0
55.4,47.25,220.0,29.85,6.21,77.0,25.0
41.0,31.05,260.0,30.03,6.21,71.9,23.000000000000004
44.6,31.62,270.0,29.83,6.21,75.89,25.0
62.6,68.94,210.0,29.8,6.21,73.4,23.000000000000004
51.8,41.42,240.0,29.88,6.21,77.0,25.0
50.0,46.43,230.0,29.94,6.21,71.6,21.999999999999996
44.6,37.89,240.0,30.03,6.21,70.24,21.999999999999996
48.2,59.26,240.0,29.97,6.21,62.6,17.0
46.4,43.13,280.0,29.97,6.21,69.8,21.0
60.8,93.83,210.0,29.44,6.21,62.6,17.0
55.4,64.04,250.0,29.53,6.21,68.0,20.0
44.6,42.85,260.0,29.71,6.21,68.0,20.0
46.4,45.88,280.0,29.85,6.21,68.0,20.0
41.0,37.32,310.0,30.09,6.21,68.0,20.0
41.0,33.0,170.0,30.03,6.21,70.01,21.999999999999996
46.4,43.13,250.0,30.0,6.21,69.8,21.0
44.6,29.79,190.0,29.97,6.21,77.78,26.0
57.2,53.55,220.0,29.85,6.21,75.2,24.0
48.2,46.16,240.0,29.91,6.21,69.8,21.0
51.8,52.77,220.0,29.91,6.21,69.8,21.0
51.8,43.97,270.0,29.91,6.21,75.2,24.0
48.2,38.46,340.0,30.06,6.21,75.2,24.0
51.8,36.79,190.0,30.21,6.21,80.6,26.999999999999996
42.8,27.81,250.0,30.09,6.21,77.69,26.0
60.8,68.75,220.0,30.03,6.21,71.6,21.999999999999996
51.8,52.77,220.0,30.15,6.21,69.8,21.0
53.6,49.9,90.0,30.21,6.21,73.4,23.000000000000004
60.8,77.75,60.0,30.0,6.21,68.0,20.0
60.8,73.09,210.0,29.68,6.21,69.8,21.0
46.4,45.88,310.0,29.88,6.21,68.0,20.0
48.2,46.16,310.0,30.03,6.21,69.8,21.0
41.0,33.0,330.0,30.03,6.21,70.01,21.999999999999996
48.2,52.25,270.0,29.94,6.21,66.2,19.0
53.6,56.38,190.0,30.03,6.21,69.8,21.0
59.0,68.55,240.0,30.12,6.21,69.8,21.0
59.0,50.69,180.0,30.09,6.21,78.8,26.0
60.8,42.8,160.0,29.91,6.21,86.05,30.0
55.4,60.21,90.0,29.71,6.21,69.8,21.0
57.2,82.5,10.0,29.41,6.21,62.6,17.0
62.6,88.18,210.0,29.68,6.21,66.2,19.0
60.8,77.75,210.0,29.62,6.21,68.0,20.0
50.0,55.88,230.0,29.74,6.21,66.2,19.0
50.0,49.37,220.0,30.03,6.21,69.8,21.0
51.8,49.64,180.0,30.12,6.21,71.6,21.999999999999996
57.2,68.35,80.0,30.03,6.21,68.0,20.0
57.2,87.92,20.0,29.88,6.21,60.8,16.0
51.8,59.74,280.0,30.06,6.21,66.2,19.0
46.4,51.98,290.0,30.03,6.21,64.4,18.000000000000004
44.6,55.12,300.0,29.97,6.21,60.8,16.0
48.2,63.15,290.0,30.06,6.21,60.8,16.0
46.4,59.01,330.0,30.21,6.21,60.8,16.0
44.6,45.6,320.0,30.39,6.21,66.2,19.0
51.8,59.74,40.0,30.45,6.21,66.2,19.0
50.0,67.54,60.0,30.36,6.21,60.8,16.0
50.0,55.88,100.0,30.18,6.21,66.2,19.0
46.4,43.13,70.0,30.12,6.21,69.8,21.0
44.6,37.89,150.0,29.94,6.21,70.24,21.999999999999996
53.6,56.38,220.0,29.71,6.21,69.8,21.0
48.2,52.25,100.0,29.68,6.21,66.2,19.0
57.2,72.74,180.0,29.29,6.21,66.2,19.0
53.6,63.82,240.0,29.44,6.21,66.2,19.0
53.6,82.25,60.0,29.21,6.21,59.0,15.0
46.4,51.98,250.0,29.62,6.21,64.4,18.000000000000004
50.0,55.88,10.0,29.88,6.21,66.2,19.0
48.2,52.25,350.0,30.3,6.21,66.2,19.0
50.0,52.51,250.0,30.24,6.21,68.0,20.0
53.6,82.25,230.0,29.91,6.21,59.0,15.0
50.0,72.01,350.0,29.56,6.21,59.0,15.0
46.4,55.37,270.0,29.91,6.21,62.6,17.0
46.4,51.98,260.0,29.94,6.21,64.4,18.000000000000004
42.8,48.28,300.0,30.21,6.21,62.6,17.0
44.6,48.55,60.0,30.36,6.21,64.4,18.000000000000004
48.2,52.25,70.0,30.53,6.21,66.2,19.0
50.0,59.5,90.0,30.62,6.21,64.4,18.000000000000004
48.2,52.25,100.0,30.56,6.21,66.2,19.0
42.8,45.32,80.0,30.47,6.21,64.4,18.000000000000004
46.4,51.98,70.0,30.47,6.21,64.4,18.000000000000004
48.2,55.63,80.0,30.24,6.21,64.4,18.000000000000004
51.8,72.2,220.0,29.94,3.11,60.8,16.0
50.0,59.5,160.0,29.91,6.21,64.4,18.000000000000004
60.8,93.83,170.0,29.65,4.35,62.6,17.0
57.2,72.74,170.0,29.41,6.21,66.2,19.0
57.2,93.74,270.0,29.56,3.73,59.0,15.0
42.8,48.28,240.0,30.18,6.21,62.6,17.0
46.4,51.98,70.0,30.18,6.21,64.4,18.000000000000004
51.8,72.2,60.0,30.09,6.21,60.8,16.0
46.4,62.92,80.0,30.03,6.21,59.0,15.0
42.8,58.52,350.0,30.09,6.21,57.2,14.000000000000002
42.8,62.46,40.0,30.24,6.21,55.4,13.0
42.8,62.46,30.0,30.21,6.21,55.4,13.0
41.0,58.27,40.0,30.18,6.21,55.4,13.0
48.2,76.66,20.0,30.18,6.21,55.4,13.0
44.6,66.91,10.0,30.12,6.21,55.4,13.0
48.2,67.33,40.0,30.15,6.21,59.0,15.0
50.0,76.82,40.0,30.27,6.21,57.2,14.000000000000002
46.4,62.92,330.0,30.33,6.21,59.0,15.0
55.4,87.83,240.0,29.97,6.21,59.0,15.0
42.8,54.86,310.0,30.06,6.21,59.0,15.0
44.6,62.69,220.0,30.15,6.21,57.2,14.000000000000002
50.0,76.82,200.0,29.88,6.21,57.2,14.000000000000002
42.8,66.7,220.0,30.3,6.21,53.6,12.0
51.8,67.75,120.0,29.88,6.21,62.6,17.0
55.4,68.15,120.0,29.77,6.21,66.2,19.0
50.0,67.54,240.0,29.74,6.21,60.8,16.0
53.6,82.25,170.0,29.88,6.21,59.0,15.0
55.4,82.37,190.0,30.09,6.21,60.8,16.0
51.8,67.75,190.0,30.18,6.21,62.6,17.0
50.0,93.55,190.0,30.39,0.81,51.8,10.999999999999998
55.4,100.0,190.0,30.18,2.67,55.4,13.0
51.8,87.65,100.0,29.97,4.35,55.4,13.0
53.6,82.25,210.0,29.91,6.21,59.0,15.0
55.4,82.37,200.0,29.85,6.21,60.8,16.0
59.0,88.0,210.0,29.91,6.21,62.6,17.0
59.0,88.0,220.0,29.94,4.35,62.6,17.0
57.2,87.92,200.0,30.0,6.21,60.8,16.0
48.2,67.33,240.0,30.15,6.21,59.0,15.0
55.4,82.37,230.0,30.18,6.21,60.8,16.0
50.0,67.54,230.0,30.12,6.21,60.8,16.0
53.6,77.14,200.0,30.15,6.21,60.8,16.0
53.6,87.74,220.0,30.0,4.97,57.2,14.000000000000002
53.6,82.25,230.0,29.94,6.21,59.0,15.0
51.8,72.2,240.0,29.91,6.21,60.8,16.0
48.2,71.83,220.0,29.83,6.21,57.2,14.000000000000002
57.2,87.92,230.0,29.53,6.21,60.8,16.0
48.2,67.33,230.0,29.85,6.21,59.0,15.0
44.6,66.91,250.0,29.85,6.21,55.4,13.0
44.6,87.28,210.0,29.94,6.21,45.04,9.000000000000002
35.6,75.5,330.0,29.71,6.21,34.78,5.999999999999998
35.6,70.48,300.0,29.97,6.21,41.36,7.000000000000001
33.8,65.61,230.0,30.24,6.21,40.14,7.000000000000001
48.2,93.5,250.0,29.88,2.24,46.72,10.0
42.8,66.7,310.0,29.88,6.21,53.6,12.0
46.4,81.74,300.0,30.12,6.21,51.8,10.999999999999998
51.8,82.12,230.0,29.83,6.21,57.2,14.000000000000002
42.8,71.26,240.0,29.71,6.21,51.8,10.999999999999998
46.4,71.64,260.0,29.74,6.21,55.4,13.0
46.4,71.64,240.0,29.97,6.21,55.4,13.0
50.0,76.82,240.0,30.21,6.21,57.2,14.000000000000002
46.4,71.64,220.0,30.21,6.21,55.4,13.0
50.0,81.99,210.0,30.21,6.21,55.4,13.0
44.6,71.45,230.0,30.36,6.21,53.6,12.0
44.6,66.91,230.0,30.06,6.21,55.4,13.0
50.0,76.82,220.0,29.91,6.21,57.2,14.000000000000002
51.8,82.12,160.0,30.24,6.21,57.2,14.000000000000002
53.6,93.65,190.0,30.09,6.21,55.4,13.0
42.8,66.7,230.0,30.5,6.21,53.6,12.0
44.6,71.45,220.0,30.27,6.21,53.6,12.0
44.6,76.34,250.0,30.15,6.21,51.8,10.999999999999998
48.2,71.83,230.0,29.91,6.21,57.2,14.000000000000002
48.2,76.66,240.0,29.97,6.21,55.4,13.0
44.6,81.61,160.0,29.97,6.21,46.72,10.0
53.6,93.65,190.0,29.97,3.73,55.4,13.0
51.8,76.98,250.0,30.09,6.21,59.0,15.0
48.2,67.33,200.0,29.97,6.21,59.0,15.0
50.0,76.82,230.0,30.09,6.21,57.2,14.000000000000002
51.8,72.2,200.0,29.91,6.21,60.8,16.0
48.2,67.33,210.0,29.74,6.21,59.0,15.0
51.8,87.65,240.0,29.88,6.21,55.4,13.0
51.8,76.98,220.0,29.91,6.21,59.0,15.0
41.0,62.23,240.0,30.15,6.21,53.6,12.0
46.4,71.64,200.0,29.77,6.21,55.4,13.0
51.8,76.98,230.0,30.09,6.21,59.0,15.0
51.8,76.98,230.0,30.09,6.21,59.0,15.0
53.6,82.25,230.0,30.18,4.97,59.0,15.0
44.6,66.91,160.0,30.03,6.21,55.4,13.0
48.2,81.87,180.0,29.91,6.21,53.6,12.0
42.8,58.52,190.0,29.88,6.21,57.2,14.000000000000002
39.2,61.99,220.0,29.94,6.21,51.8,10.999999999999998
42.8,81.47,120.0,29.74,6.21,42.04,9.000000000000002
50.0,93.55,200.0,29.35,3.73,51.8,10.999999999999998
48.2,93.5,250.0,29.56,1.8,45.21,10.0
44.6,81.61,200.0,29.0,6.21,45.21,10.0
46.4,87.37,230.0,29.09,6.21,46.72,10.0
42.8,87.19,230.0,29.41,3.73,46.4,8.0
48.2,93.5,250.0,28.97,6.21,45.54,10.0
42.8,81.47,200.0,29.5,6.21,43.66,9.000000000000002
46.4,81.74,190.0,29.26,6.21,51.8,10.999999999999998
39.2,70.88,220.0,29.09,6.21,42.94,9.000000000000002
42.8,93.35,140.0,29.0,6.21,39.63,7.000000000000001
35.6,70.48,250.0,29.44,6.21,36.84,7.000000000000001
32.0,61.03,240.0,29.97,6.21,39.63,7.000000000000001
39.2,93.24,200.0,29.71,6.21,35.2,5.0
30.2,60.79,310.0,30.15,6.21,36.51,5.999999999999998
30.2,65.16,290.0,30.39,6.21,37.08,5.0
33.8,80.79,140.0,30.27,6.21,34.2,4.000000000000002
37.4,86.89,140.0,30.06,6.21,34.25,5.0
26.6,56.22,140.0,30.03,6.21,41.0,5.0
32.0,57.0,140.0,30.12,6.21,46.4,8.0
33.8,61.28,170.0,30.15,6.21,41.03,8.0
48.2,87.47,260.0,30.0,6.21,51.8,10.999999999999998
48.2,87.47,190.0,30.42,4.97,51.8,10.999999999999998
53.6,82.25,230.0,30.3,6.21,59.0,15.0
46.4,71.64,210.0,30.06,6.21,55.4,13.0
42.8,71.26,220.0,30.0,6.21,51.8,10.999999999999998
51.8,87.65,220.0,29.74,6.21,55.4,13.0
35.6,57.52,240.0,30.24,6.21,43.88,10.0
44.6,71.45,240.0,30.06,6.21,53.6,12.0
48.2,87.47,220.0,29.83,4.35,51.8,10.999999999999998
51.8,82.12,250.0,29.68,6.21,57.2,14.000000000000002
46.4,62.92,250.0,29.94,6.21,59.0,15.0
39.2,66.27,250.0,30.0,6.21,44.12,10.0
32.0,49.81,300.0,30.21,6.21,44.91,10.0
46.4,67.12,290.0,30.27,6.21,57.2,14.000000000000002
46.4,81.74,250.0,30.27,6.21,51.8,10.999999999999998
44.6,71.45,200.0,29.41,6.21,53.6,12.0
35.6,57.52,240.0,29.38,6.21,43.44,10.0
41.0,76.01,230.0,29.06,6.21,41.3,9.000000000000002
32.0,57.0,280.0,29.09,6.21,40.02,8.0
39.2,70.88,280.0,29.47,6.21,44.07,9.000000000000002
32.0,57.0,270.0,29.62,6.21,44.24,8.0
39.2,86.99,110.0,29.35,6.21,36.94,5.999999999999998
35.6,80.93,70.0,29.03,6.21,33.84,5.0
33.8,70.28,40.0,29.38,6.21,36.11,5.999999999999998
30.2,56.74,10.0,30.33,6.21,38.39,7.000000000000001
32.0,61.03,210.0,30.56,6.21,39.63,7.000000000000001
32.0,65.38,180.0,30.03,6.21,35.4,5.999999999999998
32.0,57.0,320.0,29.97,6.21,42.33,8.0
35.6,57.52,220.0,30.03,6.21,44.91,10.0
50.0,81.99,260.0,29.77,6.21,55.4,13.0
51.8,76.98,240.0,29.8,6.21,59.0,15.0
48.2,81.87,250.0,29.74,3.04,53.6,12.0
37.4,66.05,320.0,30.03,6.21,44.53,9.000000000000002
30.2,53.0,320.0,30.06,6.21,45.15,8.0
24.8,48.67,290.0,30.03,6.21,37.94,5.999999999999998
26.6,45.73,140.0,29.83,6.21,41.85,8.0
28.4,56.48,70.0,29.83,6.21,36.94,5.999999999999998
24.8,42.44,70.0,30.15,6.21,39.72,8.0
28.4,46.02,170.0,30.3,6.21,46.34,9.000000000000002
48.2,76.66,250.0,29.74,6.21,55.4,13.0
39.2,75.84,240.0,29.62,6.21,39.72,8.0
32.0,53.27,270.0,29.71,6.21,43.66,9.000000000000002
28.4,49.24,250.0,29.23,6.21,40.02,8.0
33.8,65.61,350.0,29.53,6.21,39.18,7.000000000000001
33.8,65.61,310.0,29.71,6.21,40.71,7.000000000000001
28.4,52.72,340.0,29.8,6.21,39.63,7.000000000000001
33.8,57.26,220.0,29.91,6.21,43.28,9.000000000000002
41.0,66.48,30.0,29.35,6.21,51.8,10.999999999999998
41.0,76.01,360.0,30.15,6.21,45.63,9.000000000000002
35.6,53.81,360.0,30.36,3.73,51.8,10.999999999999998
37.4,57.77,250.0,30.42,3.73,51.8,10.999999999999998
35.6,53.81,60.0,30.53,6.21,51.8,10.999999999999998
26.6,37.38,80.0,30.45,6.21,51.8,10.999999999999998
41.0,76.01,40.0,30.42,4.97,44.53,9.000000000000002
32.0,49.81,70.0,30.39,6.21,44.63,10.0
32.0,43.61,50.0,30.39,6.21,53.6,12.0
37.4,75.68,40.0,30.3,6.21,40.14,7.000000000000001
37.4,66.05,60.0,30.3,6.21,44.07,9.000000000000002
37.4,57.77,50.0,30.21,6.21,51.8,10.999999999999998
35.6,50.36,290.0,30.21,6.21,53.6,12.0
33.8,43.9,220.0,30.03,6.21,55.4,13.0
35.6,57.52,220.0,30.03,5.59,49.27,10.0
41.0,66.48,250.0,29.91,6.21,51.8,10.999999999999998
35.6,41.42,280.0,29.97,6.21,59.0,15.0
51.8,82.12,190.0,29.44,6.21,57.2,14.000000000000002
39.2,61.99,210.0,29.5,6.21,51.8,10.999999999999998
32.0,43.61,260.0,29.26,6.21,53.6,12.0
30.2,40.54,250.0,29.68,6.21,53.6,12.0
35.6,50.36,270.0,29.8,6.21,53.6,12.0
33.8,46.88,10.0,29.97,6.21,53.6,12.0
37.4,50.64,190.0,30.09,6.21,55.4,13.0
35.6,44.19,200.0,29.91,6.21,57.2,14.000000000000002
44.6,55.12,130.0,29.65,6.21,60.8,16.0
42.8,62.46,170.0,29.59,6.21,55.4,13.0
39.2,47.72,280.0,29.74,6.21,59.0,15.0
37.4,50.64,270.0,29.71,6.21,55.4,13.0
42.8,66.7,270.0,29.8,6.21,53.6,12.0
39.2,50.91,230.0,29.83,6.21,57.2,14.000000000000002
33.8,46.88,220.0,29.56,6.21,53.6,12.0
32.0,40.84,110.0,29.74,6.21,55.4,13.0
46.4,67.12,100.0,29.68,6.21,57.2,14.000000000000002
37.4,39.14,240.0,29.71,6.21,62.6,17.0
35.6,34.22,250.0,29.77,6.21,64.4,18.000000000000004
42.8,51.45,130.0,29.83,6.21,60.8,16.0
50.0,76.82,280.0,29.56,6.21,57.2,14.000000000000002
32.0,53.27,320.0,29.74,6.21,45.63,9.000000000000002
32.0,46.59,320.0,30.03,6.21,51.8,10.999999999999998
37.4,54.07,260.0,30.18,6.21,53.6,12.0
35.6,41.42,320.0,30.36,6.21,59.0,15.0
39.2,50.91,100.0,30.42,6.21,57.2,14.000000000000002
41.0,48.0,70.0,30.21,6.21,60.8,16.0
42.8,71.26,70.0,30.15,6.21,51.8,10.999999999999998
30.2,43.32,20.0,30.15,6.21,51.8,10.999999999999998
28.4,43.03,330.0,30.12,6.21,45.9,10.0
35.6,50.36,330.0,29.71,6.21,53.6,12.0
24.8,37.08,330.0,29.74,6.21,45.54,10.0
26.6,37.38,280.0,29.88,6.21,51.8,10.999999999999998
24.8,32.46,240.0,29.91,6.21,53.6,12.0
32.0,46.59,250.0,29.83,6.21,51.8,10.999999999999998
28.4,33.05,290.0,30.18,6.21,57.2,14.000000000000002
32.0,33.64,240.0,30.33,6.21,60.8,16.0
48.2,59.26,200.0,30.09,6.21,62.6,17.0
33.8,38.56,260.0,30.3,6.21,59.0,15.0
41.0,45.04,210.0,30.3,6.21,62.6,17.0
35.6,30.2,130.0,30.09,6.21,68.0,20.0
41.0,31.05,100.0,29.8,6.21,71.9,23.000000000000004
51.8,46.71,130.0,29.71,6.21,73.4,23.000000000000004
46.4,31.9,120.0,29.71,6.21,78.8,26.0
51.8,43.97,90.0,29.77,6.21,75.2,24.0
59.0,88.0,80.0,29.71,4.97,62.6,17.0
60.8,82.74,50.0,29.59,6.21,66.2,19.0
51.8,46.71,60.0,29.56,6.21,73.4,23.000000000000004
50.0,63.38,50.0,29.83,6.21,62.6,17.0
35.6,44.19,330.0,30.15,6.21,57.2,14.000000000000002
35.6,38.85,300.0,30.18,6.21,60.8,16.0
44.6,51.72,280.0,30.15,6.21,62.6,17.0
44.6,48.55,230.0,29.97,6.21,64.4,18.000000000000004
51.8,82.12,170.0,29.59,6.21,57.2,14.000000000000002
50.0,59.5,240.0,29.88,6.21,64.4,18.000000000000004
50.0,55.88,240.0,29.97,6.21,66.2,19.0
51.8,63.6,200.0,29.77,6.21,64.4,18.000000000000004
46.4,51.98,310.0,29.74,6.21,64.4,18.000000000000004
42.8,42.57,310.0,30.09,6.21,66.2,19.0
42.8,48.28,50.0,30.12,6.21,62.6,17.0
44.6,71.45,350.0,30.03,6.21,53.6,12.0
44.6,40.29,350.0,29.97,6.21,69.8,21.0
50.0,49.37,90.0,29.97,6.21,69.8,21.0
50.0,52.51,50.0,29.94,6.21,68.0,20.0
53.6,63.82,360.0,29.91,6.21,66.2,19.0
51.8,67.75,350.0,30.0,6.21,62.6,17.0
44.6,66.91,340.0,29.97,6.21,55.4,13.0
51.8,82.12,10.0,30.18,6.21,57.2,14.000000000000002
46.4,67.12,20.0,30.15,6.21,57.2,14.000000000000002
48.2,71.83,340.0,30.03,6.21,57.2,14.000000000000002
57.2,72.74,350.0,30.03,6.21,66.2,19.0
55.4,50.17,60.0,30.12,6.21,75.2,24.0
48.2,38.46,80.0,30.15,6.21,75.2,24.0
57.2,56.88,110.0,30.21,6.21,73.4,23.000000000000004
59.0,53.8,290.0,30.21,6.21,77.0,25.0
53.6,49.9,100.0,30.09,6.21,73.4,23.000000000000004
48.2,40.85,160.0,29.88,6.21,72.36,23.000000000000004
