dwpf,relh,drct,sknt,alti,vsby,feel,temp_c
24.8,22.06,130.0,8.0,30.12,4.97,64.4,18.000000000000004
37.4,36.74,140.0,5.0,30.03,4.35,64.4,18.000000000000004
39.2,30.77,160.0,11.0,29.91,3.73,71.6,21.999999999999996
28.4,19.98,340.0,12.0,30.06,6.21,71.6,21.999999999999996
32.0,27.83,30.0,6.0,30.18,6.21,66.2,19.0
35.6,22.28,140.0,7.0,30.06,6.21,77.0,25.0
41.0,21.76,270.0,5.0,29.88,6.21,81.52,29.0
53.6,59.97,280.0,8.0,29.88,4.97,68.0,20.0
30.2,25.88,350.0,12.0,30.18,6.21,66.2,19.0
30.2,22.86,320.0,9.0,30.18,6.21,69.8,21.0
39.2,32.72,320.0,3.0,30.21,6.21,69.8,21.0
39.2,28.96,120.0,4.0,30.12,6.21,73.4,23.000000000000004
26.6,14.59,170.0,11.0,29.97,4.35,78.8,26.0
33.8,17.38,220.0,7.0,29.94,6.21,80.03,28.000000000000004
30.2,24.32,330.0,11.0,30.09,6.21,68.0,20.0
24.8,19.47,330.0,12.0,30.06,6.21,68.0,20.0
30.2,21.5,330.0,4.0,30.03,6.21,71.6,21.999999999999996
35.6,23.66,220.0,3.0,30.03,6.21,75.2,24.0
30.2,16.9,250.0,4.0,29.91,6.21,78.8,26.0
28.4,17.7,140.0,7.0,29.91,6.21,75.2,24.0
33.8,22.02,160.0,12.0,29.88,6.21,75.2,24.0
26.6,12.97,180.0,19.0,29.88,0.75,79.92,28.000000000000004
30.2,17.94,340.0,8.0,29.97,6.21,77.0,25.0
24.8,16.2,340.0,13.0,30.06,2.49,73.4,23.000000000000004
30.2,19.05,330.0,5.0,30.06,6.21,75.2,24.0
32.0,18.18,120.0,6.0,30.03,6.21,78.8,26.0
30.2,15.03,190.0,7.0,30.03,6.21,79.97,28.000000000000004
35.6,16.63,210.0,5.0,29.94,6.21,82.69,30.0
39.2,18.09,320.0,8.0,29.91,6.21,84.22,31.0
33.8,22.02,30.0,8.0,30.09,4.97,75.2,24.0
39.2,25.67,60.0,5.0,30.09,6.21,77.0,25.0
37.4,21.25,130.0,4.0,30.12,6.21,79.02,26.999999999999996
37.4,15.92,180.0,7.0,30.03,6.21,85.67,32.0
33.8,13.05,170.0,12.0,29.94,5.59,87.13,33.0
32.0,18.18,330.0,11.0,30.03,0.93,78.8,26.0
39.2,27.26,120.0,6.0,30.0,3.11,75.2,24.0
42.8,24.72,160.0,8.0,29.91,3.11,80.39,28.000000000000004
35.6,14.02,220.0,9.0,29.77,1.86,87.17,33.0
33.8,16.39,60.0,6.0,29.85,3.73,81.3,29.0
37.4,16.86,160.0,8.0,29.85,4.35,84.16,31.0
32.0,9.21,210.0,9.0,29.77,6.21,94.21,38.0
50.0,19.52,230.0,3.0,29.83,6.21,95.56,37.0
39.2,20.29,110.0,9.0,29.88,3.11,81.44,29.0
37.4,17.85,140.0,7.0,29.91,4.35,82.73,30.0
39.2,19.15,160.0,11.0,29.91,3.73,82.79,30.0
39.2,13.66,220.0,8.0,29.8,6.21,92.23,36.0
28.4,22.59,10.0,13.0,30.0,4.97,68.0,20.0
12.2,13.68,350.0,9.0,30.15,5.59,62.6,17.0
14.0,10.21,340.0,7.0,30.09,6.21,73.4,23.000000000000004
35.6,18.67,10.0,3.0,30.03,6.21,80.08,28.000000000000004
28.4,12.44,170.0,6.0,29.97,6.21,82.54,30.0
28.4,12.44,150.0,6.0,29.85,6.21,82.54,30.0
26.6,9.21,210.0,10.0,29.83,3.73,87.72,34.0
30.2,10.67,240.0,5.0,29.88,6.21,88.09,34.0
42.8,15.71,250.0,7.0,29.85,6.21,92.57,36.0
39.2,22.81,50.0,2.0,29.91,4.97,79.1,26.999999999999996
23.0,15.03,50.0,10.0,30.12,4.97,73.4,23.000000000000004
26.6,17.46,350.0,10.0,30.21,6.21,73.4,23.000000000000004
19.4,12.14,30.0,12.0,30.21,6.21,75.2,24.0
23.0,12.55,340.0,8.0,30.15,6.21,78.8,26.0
35.6,15.7,330.0,3.0,30.09,6.21,84.12,31.0
48.2,20.38,0.0,0.0,30.0,6.21,91.56,35.0
35.6,12.53,90.0,5.0,30.06,6.21,90.25,35.0
48.2,19.28,0.0,0.0,30.06,6.21,93.36,36.0
33.8,10.45,340.0,6.0,29.94,6.21,92.94,37.0
44.6,15.08,170.0,2.0,29.97,6.21,96.31,38.0
41.0,13.87,360.0,3.0,30.03,5.59,94.09,37.0
32.0,10.27,150.0,8.0,30.0,6.21,91.19,36.0
33.8,9.9,160.0,5.0,29.94,6.21,94.47,38.0
41.0,13.87,150.0,3.0,29.97,4.35,94.09,37.0
28.4,7.95,240.0,8.0,29.88,6.21,93.77,38.0
35.6,13.25,50.0,6.0,29.91,1.55,88.76,34.0
35.6,10.63,160.0,8.0,29.85,3.11,94.76,38.0
35.6,10.07,190.0,8.0,29.74,5.59,96.3,39.0
39.2,12.94,10.0,7.0,29.8,3.11,93.89,37.0
39.2,14.44,80.0,9.0,29.83,4.35,90.57,35.0
41.0,16.37,100.0,7.0,29.83,4.35,89.03,34.0
42.8,14.87,240.0,8.0,29.77,4.97,94.3,37.0
33.8,13.05,60.0,9.0,29.88,6.21,87.13,33.0
28.4,9.91,330.0,5.0,29.91,6.21,87.89,34.0
46.4,19.04,110.0,2.0,29.97,6.21,91.29,35.0
33.8,9.9,170.0,7.0,29.83,3.73,94.47,38.0
41.0,11.79,210.0,4.0,29.77,4.35,98.97,40.0
35.6,14.83,40.0,9.0,29.94,2.49,85.62,32.0
35.6,11.86,170.0,13.0,29.83,2.49,91.72,36.0
39.2,16.15,340.0,7.0,29.94,5.59,87.3,33.0
57.2,50.43,180.0,5.0,29.88,6.21,77.0,25.0
51.8,23.3,290.0,4.0,29.8,2.49,92.26,35.0
46.4,18.02,130.0,5.0,29.83,3.11,93.05,36.0
51.8,30.9,310.0,12.0,29.91,5.59,83.87,30.0
55.4,39.58,130.0,7.0,29.97,6.21,81.75,28.000000000000004
39.2,13.66,320.0,12.0,29.85,6.21,92.23,36.0
33.8,9.37,270.0,14.0,29.77,4.35,96.01,39.0
41.0,15.49,30.0,5.0,29.88,2.49,90.7,35.0
37.4,12.05,330.0,6.0,29.88,4.35,93.54,37.0
37.4,10.25,230.0,8.0,29.83,4.35,98.19,40.0
37.4,9.72,250.0,8.0,29.83,4.97,99.76,41.0
39.2,11.0,200.0,9.0,29.74,1.24,98.56,40.0
39.2,14.44,40.0,10.0,29.83,1.55,90.57,35.0
33.8,12.34,40.0,8.0,29.91,4.35,88.55,34.0
46.4,19.04,120.0,3.0,29.91,6.21,91.29,35.0
39.2,13.66,140.0,5.0,29.91,6.21,92.23,36.0
42.8,11.98,270.0,8.0,29.83,3.73,101.02,41.0
39.2,12.25,90.0,3.0,29.91,6.21,95.43,38.0
32.0,9.21,340.0,14.0,29.94,3.73,94.21,38.0
28.4,9.38,340.0,17.0,29.94,1.24,89.27,35.0
19.4,5.76,20.0,11.0,29.91,6.21,91.49,37.0
28.4,7.14,30.0,10.0,29.88,6.21,96.81,40.0
37.4,11.41,20.0,9.0,29.88,1.86,95.08,38.0
48.2,15.52,110.0,2.0,29.88,3.73,100.65,40.0
39.2,9.38,350.0,6.0,29.91,4.97,103.33,43.0
48.2,13.24,60.0,3.0,29.85,4.97,105.97,43.0
48.2,12.56,110.0,3.0,29.85,4.97,107.65,44.0
48.2,12.56,260.0,3.0,29.77,4.97,107.65,44.0
39.2,8.03,330.0,9.0,29.65,3.11,108.11,46.0
33.8,11.04,10.0,11.0,29.83,1.86,91.44,36.0
37.4,12.05,90.0,6.0,29.91,2.17,93.54,37.0
41.0,12.44,160.0,5.0,29.88,4.35,97.39,39.0
42.8,13.34,190.0,5.0,29.83,6.21,97.76,39.0
39.2,11.0,120.0,7.0,29.77,5.59,98.56,40.0
33.8,8.88,180.0,5.0,29.85,6.21,97.55,40.0
46.4,13.75,180.0,5.0,29.83,6.21,101.97,41.0
33.8,7.99,350.0,10.0,29.8,4.97,100.66,42.0
30.2,7.68,40.0,11.0,29.8,4.97,97.03,40.0
28.4,6.77,90.0,10.0,29.83,6.21,98.33,41.0
33.8,8.88,110.0,4.0,29.88,6.21,97.55,40.0
51.8,15.95,290.0,2.0,29.88,6.21,105.43,42.0
37.4,7.88,360.0,5.0,29.74,6.21,106.28,45.0
46.4,11.15,40.0,2.0,29.71,6.21,108.71,45.0
46.4,11.15,40.0,3.0,29.68,6.21,108.71,45.0
41.0,9.07,320.0,5.0,29.77,6.21,107.12,45.0
42.8,9.72,10.0,5.0,29.74,6.21,107.61,45.0
41.0,9.07,190.0,7.0,29.77,6.21,107.12,45.0
41.0,10.06,340.0,8.0,29.77,6.21,103.77,43.0
41.0,9.55,350.0,7.0,29.68,6.21,105.43,44.0
48.2,12.56,350.0,4.0,29.68,6.21,107.65,44.0
35.6,8.58,80.0,10.0,29.77,6.21,100.98,42.0
42.8,11.37,110.0,7.0,29.77,6.21,102.63,42.0
42.8,11.37,60.0,8.0,29.8,6.21,102.63,42.0
37.4,8.74,350.0,12.0,29.71,6.21,102.93,43.0
28.4,5.78,360.0,14.0,29.65,3.73,103.03,44.0
46.4,11.15,160.0,4.0,29.65,6.21,108.71,45.0
30.2,5.61,270.0,8.0,29.65,6.21,106.26,46.0
33.8,6.83,10.0,16.0,29.56,5.59,105.58,45.0
39.2,8.03,170.0,4.0,29.56,6.21,108.11,46.0
41.0,9.55,140.0,3.0,29.71,4.97,105.43,44.0
48.2,13.24,150.0,6.0,29.74,6.21,105.97,43.0
46.4,11.15,340.0,5.0,29.68,6.21,108.71,45.0
33.8,6.83,330.0,13.0,29.68,6.21,105.58,45.0
42.8,11.98,10.0,14.0,29.74,4.35,101.02,41.0
39.2,9.38,340.0,6.0,29.68,6.21,103.33,43.0
30.2,6.91,360.0,8.0,29.71,6.21,100.1,42.0
33.8,7.19,360.0,7.0,29.62,6.21,103.88,44.0
37.4,7.88,320.0,4.0,29.59,6.21,106.28,45.0
35.6,7.73,310.0,6.0,29.62,6.21,104.21,44.0
37.4,9.21,310.0,5.0,29.56,6.21,101.34,42.0
35.6,8.58,330.0,10.0,29.59,4.97,100.98,42.0
35.6,8.58,320.0,7.0,29.62,6.21,100.98,42.0
35.6,8.14,340.0,7.0,29.62,6.21,102.57,43.0
35.6,9.05,40.0,5.0,29.68,6.21,99.42,41.0
35.6,8.58,30.0,11.0,29.65,6.21,100.98,42.0
39.2,9.89,20.0,13.0,29.59,4.97,101.73,42.0
32.0,7.05,350.0,8.0,29.56,6.21,101.93,43.0
37.4,9.72,20.0,12.0,29.65,4.97,99.76,41.0
35.6,9.54,20.0,14.0,29.68,2.49,97.85,40.0
32.0,7.43,10.0,15.0,29.62,6.21,100.37,42.0
32.0,7.05,360.0,15.0,29.56,6.21,101.93,43.0
33.8,7.58,350.0,18.0,29.59,4.97,102.24,43.0
33.8,7.19,330.0,10.0,29.56,6.21,103.88,44.0
41.0,10.06,70.0,11.0,29.59,3.73,103.77,43.0
46.4,11.74,80.0,5.0,29.62,6.21,107.02,44.0
37.4,8.3,50.0,11.0,29.65,6.21,104.58,44.0
37.4,8.3,40.0,12.0,29.65,6.21,104.58,44.0
33.8,6.83,360.0,14.0,29.59,6.21,105.58,45.0
42.8,10.24,20.0,12.0,29.65,6.21,105.91,44.0
55.4,15.56,130.0,2.0,29.65,6.21,112.53,45.0
55.4,15.56,150.0,4.0,29.59,6.21,112.53,45.0
46.4,12.37,140.0,6.0,29.56,4.97,105.36,43.0
44.6,12.18,140.0,4.0,29.62,6.21,103.15,42.0
50.0,14.16,120.0,4.0,29.62,6.21,106.58,43.0
53.6,20.0,120.0,6.0,29.74,4.35,100.38,39.0
59.0,21.85,200.0,6.0,29.68,6.21,106.72,41.0
59.0,21.85,240.0,5.0,29.65,4.97,106.72,41.0
69.8,33.61,110.0,4.0,29.62,6.21,112.7,40.0
68.0,33.35,80.0,2.0,29.62,6.21,108.7,39.0
62.6,24.82,230.0,5.0,29.59,6.21,108.9,41.0
62.6,23.54,150.0,5.0,29.68,4.35,111.01,42.0
55.4,16.39,130.0,5.0,29.68,4.97,110.7,44.0
53.6,14.57,20.0,9.0,29.62,6.21,111.62,45.0
48.2,11.33,50.0,5.0,29.53,3.73,110.96,46.0
48.2,11.33,40.0,11.0,29.5,6.21,110.96,46.0
50.0,12.12,40.0,8.0,29.56,6.21,111.69,46.0
42.8,9.72,10.0,15.0,29.59,3.11,107.61,45.0
39.2,8.45,20.0,16.0,29.59,1.86,106.68,45.0
42.8,10.24,10.0,15.0,29.62,3.11,105.91,44.0
39.2,9.38,10.0,18.0,29.59,1.55,103.33,43.0
39.2,9.38,10.0,19.0,29.59,0.62,103.33,43.0
44.6,11.55,80.0,4.0,29.56,6.21,104.78,43.0
46.4,12.37,350.0,9.0,29.59,3.11,105.36,43.0
41.0,9.55,330.0,10.0,29.62,6.21,105.43,44.0
37.4,8.3,350.0,10.0,29.62,2.49,104.58,44.0
41.0,9.55,10.0,9.0,29.56,4.35,105.43,44.0
35.6,7.34,350.0,10.0,29.59,6.21,105.91,45.0
35.6,7.34,350.0,11.0,29.62,6.21,105.91,45.0
41.0,9.07,10.0,10.0,29.59,6.21,107.12,45.0
46.4,11.15,10.0,5.0,29.68,6.21,108.71,45.0
53.6,15.35,330.0,3.0,29.71,6.21,109.83,44.0
51.8,15.95,140.0,4.0,29.74,6.21,105.43,42.0
44.6,12.84,60.0,5.0,29.77,6.21,101.53,41.0
51.8,16.82,120.0,3.0,29.74,6.21,103.57,41.0
41.0,11.79,80.0,8.0,29.77,6.21,98.97,40.0
39.2,9.89,340.0,7.0,29.77,6.21,101.73,42.0
42.8,11.37,30.0,6.0,29.77,6.21,102.63,42.0
39.2,10.43,50.0,7.0,29.83,4.97,100.14,41.0
51.8,16.82,190.0,2.0,29.8,6.21,103.57,41.0
48.2,14.71,110.0,4.0,29.8,6.21,102.45,41.0
41.0,11.18,130.0,4.0,29.83,6.21,100.56,41.0
42.8,11.37,350.0,6.0,29.85,6.21,102.63,42.0
41.0,10.06,20.0,5.0,29.74,6.21,103.77,43.0
42.8,10.78,320.0,4.0,29.8,6.21,104.25,43.0
33.8,7.19,310.0,8.0,29.71,6.21,103.88,44.0
50.0,14.16,260.0,3.0,29.71,6.21,106.58,43.0
41.0,10.6,180.0,7.0,29.83,6.21,102.16,42.0
42.8,11.37,40.0,5.0,29.83,6.21,102.63,42.0
41.0,9.55,30.0,6.0,29.8,6.21,105.43,44.0
37.4,9.21,20.0,10.0,29.8,6.21,101.34,42.0
39.2,9.89,330.0,6.0,29.77,6.21,101.73,42.0
50.0,13.44,230.0,3.0,29.71,6.21,108.33,44.0
50.0,13.44,300.0,3.0,29.77,6.21,108.33,44.0
42.8,11.98,30.0,6.0,29.83,6.21,101.02,41.0
51.8,17.74,320.0,3.0,29.8,6.21,101.69,40.0
46.4,14.5,10.0,3.0,29.77,6.21,100.21,40.0
51.8,17.74,0.0,0.0,29.8,6.21,101.69,40.0
50.0,15.73,0.0,0.0,29.77,6.21,102.98,41.0
46.4,14.5,0.0,0.0,29.8,6.21,100.21,40.0
57.2,22.79,0.0,0.0,29.74,6.21,101.78,39.0
44.6,14.29,170.0,4.0,29.77,6.21,98.07,39.0
50.0,15.73,0.0,0.0,29.83,6.21,102.98,41.0
37.4,10.81,360.0,2.0,29.91,6.21,96.63,39.0
37.4,12.73,20.0,8.0,29.83,1.86,92.04,36.0
39.2,13.66,360.0,7.0,29.94,3.73,92.23,36.0
32.0,9.21,360.0,6.0,29.91,6.21,94.21,38.0
37.4,10.81,340.0,4.0,29.85,6.21,96.63,39.0
44.6,15.93,150.0,2.0,29.85,6.21,94.55,37.0
50.0,18.48,0.0,0.0,29.85,6.21,97.42,38.0
39.2,13.66,70.0,2.0,29.91,6.21,92.23,36.0
37.4,11.41,130.0,5.0,29.85,6.21,95.08,38.0
33.8,9.9,240.0,5.0,29.85,6.21,94.47,38.0
50.0,18.48,350.0,3.0,29.91,6.21,97.42,38.0
51.8,20.87,160.0,4.0,30.0,6.21,96.0,37.0
41.0,13.14,360.0,5.0,29.94,6.21,95.79,38.0
33.8,9.9,310.0,6.0,29.91,6.21,94.47,38.0
37.4,11.41,350.0,5.0,29.88,6.21,95.08,38.0
37.4,12.73,160.0,7.0,30.0,6.21,92.04,36.0
37.4,12.05,150.0,4.0,30.0,6.21,93.54,37.0
35.6,11.23,10.0,4.0,30.0,6.21,93.23,37.0
32.0,10.27,40.0,10.0,29.97,6.21,91.19,36.0
37.4,13.46,90.0,8.0,29.97,6.21,90.46,35.0
44.6,18.8,160.0,5.0,29.94,6.21,89.34,34.0
44.6,16.83,50.0,3.0,29.94,6.21,92.79,36.0
41.0,15.49,150.0,5.0,30.03,6.21,90.7,35.0
46.4,19.04,160.0,4.0,30.12,6.21,91.29,35.0
50.0,19.52,0.0,0.0,30.09,6.21,95.56,37.0
44.6,16.83,30.0,4.0,30.0,6.21,92.79,36.0
44.6,16.83,310.0,3.0,29.97,6.21,92.79,36.0
32.0,10.85,180.0,7.0,30.0,6.21,89.71,35.0
33.8,12.34,180.0,9.0,30.12,6.21,88.55,34.0
39.2,15.27,160.0,5.0,30.12,6.21,88.92,34.0
50.0,20.62,110.0,2.0,29.97,6.21,93.71,36.0
39.2,15.27,150.0,4.0,30.0,6.21,88.92,34.0
42.8,17.55,80.0,4.0,30.03,6.21,89.17,34.0
44.6,19.89,210.0,3.0,30.03,6.21,87.68,33.0
35.6,12.53,300.0,5.0,29.97,6.21,90.25,35.0
37.4,13.46,300.0,4.0,30.0,6.21,90.46,35.0
41.0,14.66,330.0,2.0,30.0,6.21,92.39,36.0
37.4,14.23,180.0,5.0,30.0,6.21,88.83,34.0
39.2,15.27,190.0,7.0,30.0,6.21,88.92,34.0
44.6,18.8,190.0,5.0,29.91,6.21,89.34,34.0
44.6,19.89,250.0,9.0,29.88,6.21,87.68,33.0
46.4,28.36,80.0,6.0,30.03,6.21,80.64,28.000000000000004
51.8,34.69,150.0,7.0,30.06,6.21,81.2,28.000000000000004
48.2,22.78,210.0,7.0,29.97,6.21,88.09,33.0
39.2,16.15,250.0,9.0,29.97,6.21,87.3,33.0
35.6,14.02,250.0,13.0,29.94,2.49,87.17,33.0
42.8,19.64,150.0,4.0,29.94,6.21,85.93,32.0
35.6,13.25,180.0,12.0,30.0,6.21,88.76,34.0
39.2,17.09,170.0,11.0,30.09,6.21,85.73,32.0
42.8,20.79,190.0,11.0,30.18,6.21,84.4,31.0
51.8,27.56,0.0,0.0,30.09,6.21,87.0,32.0
51.8,27.56,200.0,2.0,30.03,6.21,87.0,32.0
41.0,18.33,180.0,6.0,30.03,6.21,85.82,32.0
42.8,20.79,210.0,10.0,30.0,6.21,84.4,31.0
35.6,15.7,200.0,10.0,30.0,6.21,84.12,31.0
53.6,33.01,340.0,4.0,30.03,6.21,84.18,30.0
57.2,53.55,80.0,6.0,30.12,3.73,75.2,24.0
42.8,29.51,360.0,11.0,30.18,6.21,77.0,25.0
39.2,25.67,330.0,9.0,30.15,6.21,77.0,25.0
32.0,18.18,320.0,6.0,30.09,6.21,78.8,26.0
50.0,30.62,320.0,2.0,30.03,6.21,82.24,29.0
35.6,18.67,180.0,9.0,30.03,6.21,80.08,28.000000000000004
44.6,24.99,170.0,9.0,30.0,6.21,81.73,29.0
46.4,23.85,160.0,5.0,30.03,6.21,84.68,31.0
42.8,22.02,120.0,4.0,30.0,6.21,82.95,30.0
42.8,23.33,190.0,6.0,30.06,6.21,81.61,29.0
48.2,32.18,160.0,5.0,30.03,6.21,79.71,26.999999999999996
41.0,23.07,160.0,7.0,30.06,6.21,80.29,28.000000000000004
46.4,26.76,330.0,3.0,30.06,6.21,81.87,29.0
50.0,32.46,350.0,3.0,30.06,6.21,80.99,28.000000000000004
42.8,24.72,150.0,4.0,30.03,6.21,80.39,28.000000000000004
37.4,18.91,170.0,7.0,30.03,6.21,81.38,29.0
50.0,30.62,280.0,2.0,30.03,6.21,82.24,29.0
46.4,28.36,160.0,6.0,30.0,6.21,80.64,28.000000000000004
51.8,46.71,70.0,4.0,30.0,4.97,73.4,23.000000000000004
57.2,56.88,150.0,3.0,30.15,4.35,73.4,23.000000000000004
51.8,52.77,90.0,5.0,30.12,4.97,69.8,21.0
50.0,63.38,20.0,3.0,30.12,6.21,62.6,17.0
46.4,45.88,80.0,2.0,30.15,6.21,68.0,20.0
46.4,43.13,160.0,5.0,30.09,6.21,69.8,21.0
44.6,33.57,180.0,6.0,30.03,6.21,75.2,24.0
44.6,33.57,190.0,6.0,30.06,6.21,75.2,24.0
41.0,25.95,200.0,6.0,30.0,6.21,78.8,26.0
50.0,41.14,330.0,5.0,30.06,6.21,75.2,24.0
50.0,49.37,10.0,5.0,30.15,6.21,69.8,21.0
46.4,43.13,340.0,4.0,30.24,6.21,69.8,21.0
33.8,24.86,330.0,5.0,30.12,6.21,71.6,21.999999999999996
46.4,38.18,0.0,0.0,30.03,6.21,73.4,23.000000000000004
42.8,33.29,230.0,3.0,30.0,6.21,73.4,23.000000000000004
39.2,25.67,180.0,7.0,29.97,6.21,77.0,25.0
41.0,33.0,170.0,14.0,29.88,3.73,71.6,21.999999999999996
44.6,37.89,10.0,5.0,30.0,6.21,71.6,21.999999999999996
46.4,45.88,0.0,0.0,30.09,6.21,68.0,20.0
41.0,37.32,160.0,7.0,30.03,6.21,68.0,20.0
37.4,30.49,250.0,10.0,30.0,6.21,69.8,21.0
41.0,48.0,340.0,10.0,30.27,6.21,60.8,16.0
37.4,41.71,20.0,5.0,30.33,6.21,60.8,16.0
37.4,50.64,170.0,6.0,30.42,6.21,55.4,13.0
51.8,82.12,110.0,3.0,30.27,1.86,57.2,14.000000000000002
50.0,72.01,70.0,3.0,30.3,3.73,59.0,15.0
50.0,81.99,150.0,3.0,30.33,2.49,55.4,13.0
53.6,72.38,160.0,7.0,30.27,3.11,62.6,17.0
57.2,82.5,170.0,12.0,30.03,1.86,62.6,17.0
55.4,87.83,310.0,3.0,30.12,1.24,59.0,15.0
50.0,93.55,310.0,10.0,30.24,6.21,51.8,10.999999999999998
48.2,67.33,10.0,4.0,30.18,6.21,59.0,15.0
51.8,67.75,130.0,5.0,30.15,6.21,62.6,17.0
50.0,59.5,170.0,13.0,30.06,6.21,64.4,18.000000000000004
44.6,48.55,330.0,13.0,30.15,6.21,64.4,18.000000000000004
39.2,54.34,350.0,9.0,30.24,6.21,55.4,13.0
41.0,54.6,90.0,4.0,30.18,6.21,57.2,14.000000000000002
42.8,45.32,180.0,8.0,30.12,6.21,64.4,18.000000000000004
53.6,77.14,160.0,9.0,30.06,6.21,60.8,16.0
59.0,68.55,60.0,4.0,30.06,3.73,69.8,21.0
57.2,68.35,150.0,6.0,30.0,2.49,68.0,20.0
41.0,35.09,320.0,14.0,30.03,6.21,69.8,21.0
39.2,42.0,350.0,9.0,30.21,6.21,62.6,17.0
37.4,34.51,350.0,6.0,30.21,6.21,66.2,19.0
41.0,42.28,60.0,3.0,30.15,6.21,64.4,18.000000000000004
42.8,37.61,160.0,5.0,30.09,6.21,69.8,21.0
39.2,32.72,180.0,8.0,30.06,6.21,69.8,21.0
50.0,52.51,140.0,6.0,30.06,4.97,68.0,20.0
48.2,55.63,120.0,7.0,30.09,5.59,64.4,18.000000000000004
53.6,77.14,150.0,6.0,30.03,3.11,60.8,16.0
53.6,72.38,350.0,6.0,30.09,3.73,62.6,17.0
46.4,55.37,360.0,4.0,30.18,6.21,62.6,17.0
35.6,34.22,150.0,4.0,30.15,6.21,64.4,18.000000000000004
41.0,35.09,280.0,6.0,30.03,6.21,69.8,21.0
39.2,27.26,210.0,8.0,29.94,6.21,75.2,24.0
41.0,24.46,180.0,7.0,29.85,5.59,79.2,26.999999999999996
50.0,43.69,0.0,0.0,29.91,6.21,73.4,23.000000000000004
41.0,29.23,340.0,4.0,30.0,6.21,75.2,24.0
33.8,33.93,30.0,9.0,30.21,6.21,62.6,17.0
35.6,32.14,150.0,6.0,30.03,6.21,66.2,19.0
44.6,29.79,340.0,3.0,29.97,6.21,78.8,26.0
44.6,24.99,210.0,12.0,29.88,3.11,81.73,29.0
32.0,18.18,300.0,11.0,29.91,6.21,78.8,26.0
41.0,33.0,340.0,3.0,30.06,6.21,71.6,21.999999999999996
32.0,29.63,360.0,3.0,30.21,6.21,64.4,18.000000000000004
32.0,27.83,160.0,7.0,30.15,6.21,66.2,19.0
33.8,23.39,150.0,8.0,30.06,6.21,73.4,23.000000000000004
39.2,21.51,180.0,7.0,29.97,6.21,80.21,28.000000000000004
42.8,37.61,40.0,9.0,30.06,6.21,69.8,21.0
48.2,40.85,150.0,6.0,29.91,6.21,73.4,23.000000000000004
48.2,36.22,350.0,5.0,29.85,6.21,77.0,25.0
30.2,27.55,30.0,12.0,30.12,6.21,64.4,18.000000000000004
28.4,29.06,20.0,13.0,30.24,6.21,60.8,16.0
19.4,19.94,10.0,12.0,30.27,6.21,60.8,16.0
23.0,20.46,10.0,7.0,30.27,6.21,64.4,18.000000000000004
39.2,30.77,0.0,0.0,30.15,6.21,71.6,21.999999999999996
39.2,22.81,150.0,4.0,30.03,6.21,79.1,26.999999999999996
33.8,16.39,170.0,5.0,30.0,6.21,81.3,29.0
33.8,15.48,240.0,7.0,29.83,6.21,82.66,30.0
37.4,20.04,320.0,8.0,29.94,6.21,80.14,28.000000000000004
35.6,17.61,170.0,8.0,29.97,6.21,81.34,29.0
41.0,19.4,160.0,9.0,29.97,6.21,84.3,31.0
55.4,35.25,40.0,2.0,30.0,6.21,84.54,30.0
46.4,31.9,50.0,8.0,30.09,6.21,78.8,26.0
39.2,27.26,40.0,5.0,30.12,6.21,75.2,24.0
42.8,23.33,60.0,2.0,30.06,6.21,81.61,29.0
37.4,18.91,140.0,5.0,30.12,6.21,81.38,29.0
37.4,16.86,150.0,5.0,30.12,6.21,84.16,31.0
37.4,15.05,160.0,6.0,30.12,6.21,87.23,33.0
33.8,13.05,170.0,10.0,30.03,6.21,87.13,33.0
30.2,11.94,170.0,11.0,29.97,6.21,85.34,32.0
33.8,13.8,160.0,9.0,29.94,4.97,85.59,32.0
33.8,13.05,140.0,6.0,29.85,6.21,87.13,33.0
50.0,38.74,50.0,12.0,29.97,3.11,77.0,25.0
44.6,31.62,90.0,8.0,30.03,6.21,77.0,25.0
44.6,29.79,130.0,12.0,29.88,6.21,78.8,26.0
55.4,41.97,230.0,9.0,29.88,6.21,80.53,26.999999999999996
59.0,45.07,200.0,3.0,29.85,6.21,82.46,28.000000000000004
57.2,39.86,170.0,10.0,29.85,6.21,83.47,29.0
44.6,29.79,50.0,6.0,29.94,6.21,78.8,26.0
46.4,31.9,130.0,6.0,30.0,6.21,78.8,26.0
46.4,30.07,150.0,5.0,29.94,6.21,79.56,26.999999999999996
41.0,20.54,330.0,12.0,29.85,6.21,82.86,30.0
35.6,17.61,200.0,6.0,29.8,6.21,81.34,29.0
32.0,18.18,310.0,9.0,29.8,6.21,78.8,26.0
32.0,18.18,280.0,10.0,29.88,6.21,78.8,26.0
42.8,26.22,260.0,3.0,29.97,6.21,79.3,26.999999999999996
44.6,28.08,150.0,3.0,29.94,6.21,79.42,26.999999999999996
35.6,15.7,180.0,12.0,29.85,5.59,84.12,31.0
48.2,38.46,170.0,4.0,29.83,6.21,75.2,24.0
51.8,36.79,90.0,6.0,29.88,6.21,80.08,26.999999999999996
46.4,28.36,330.0,6.0,30.0,6.21,80.64,28.000000000000004
35.6,17.61,360.0,5.0,30.03,6.21,81.34,29.0
41.0,19.4,170.0,4.0,29.88,6.21,84.3,31.0
39.2,17.09,270.0,10.0,29.83,6.21,85.73,32.0
23.0,15.03,360.0,12.0,30.0,6.21,73.4,23.000000000000004
